packerid,casingtubingid,packerdepth,packertype,createddate,updateddate,deleteddate,entl_region,entl_country,entl_state,entl_county,entl_offshorecode,region,country,stateprovince,county,field,basinname,district
993511,7537335,7760.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,WILDCAT,DENVER JULESBURG,
993510,7537334,7611.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,WILDCAT,DENVER JULESBURG,
993509,7537329,5498.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,RULISON,PICEANCE,
993508,7537294,6171.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993507,7537180,5165.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993506,7537174,5005.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,PEETZ WEST,DENVER JULESBURG,
993505,7537092,6598.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993504,7536999,5960.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993503,6374325,0.0,,2018-11-29 05:24:50.000,2019-03-02 09:29:48.883,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993502,7536913,5609.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993501,7536900,7026.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,GREELEY,DENVER JULESBURG,
993500,6370506,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
993499,7536888,6776.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993498,7536665,5093.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993497,7536661,5991.0,,2018-11-29 05:24:50.000,2019-03-14 05:57:53.840,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993496,7536652,7566.0,,2018-11-29 05:24:50.000,2019-02-28 07:25:20.333,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993495,7536561,5043.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,PEETZ WEST,DENVER JULESBURG,
993494,7536409,7143.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,WILDCAT,DENVER JULESBURG,
993493,7536408,7628.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,WILDCAT,DENVER JULESBURG,
993492,7536398,5920.0,,2018-11-29 05:24:50.000,2019-03-16 05:31:58.860,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993491,6374318,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993490,7536175,7303.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993489,7536090,6323.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993488,6370416,0.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
993487,7536058,8078.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,POWDER WASH,GREEN RIVER,
993486,7535992,5415.0,,2018-11-29 05:24:50.000,2019-03-15 04:24:26.943,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993485,7535968,6939.0,,2018-11-29 05:24:50.000,2019-02-16 07:25:07.980,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,ARIKAREE CREEK,DENVER JULESBURG,
993484,6374336,0.0,,2018-11-29 05:24:50.000,2019-03-14 05:57:53.840,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993483,7535852,5393.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993482,6374361,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993481,7535822,6045.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL CODELL-FORT HAYS,DENVER JULESBURG,
993480,7535698,5624.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993479,7535672,3319.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,SKINNER RIDGE,PICEANCE,
993478,7535523,6742.0,,2018-11-29 05:24:50.000,2019-03-14 05:57:53.840,,NAM,US,CO,WELD,,NAM,US,CO,WELD,GREELEY,DENVER JULESBURG,
993477,7535518,6163.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993476,7535425,7603.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993475,7535410,5474.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993474,6370472,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
993473,7535404,5450.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993472,7535352,6885.0,,2018-11-29 05:24:50.000,2019-03-16 05:31:58.860,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993471,7535345,5531.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,ADENA,DENVER JULESBURG,
993470,6370417,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
993469,7535323,6651.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993468,7535305,5435.0,,2018-11-29 05:24:50.000,2019-03-16 05:31:58.860,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993467,7535241,6708.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,METEOR,DENVER JULESBURG,
993779,6374355,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993778,7549951,5341.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,PEETZ WEST,DENVER JULESBURG,
993777,7549876,7040.0,,2018-11-29 05:24:50.000,2019-03-15 04:24:26.943,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,GREAT PLAINS,DENVER JULESBURG,
993776,7549875,7887.0,,2018-11-29 05:24:50.000,2019-03-15 04:24:26.943,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,GREAT PLAINS,DENVER JULESBURG,
993775,7549874,7105.0,,2018-11-29 05:24:50.000,2019-03-15 04:24:26.943,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,GREAT PLAINS,DENVER JULESBURG,
993774,6374296,0.0,,2018-11-29 05:24:50.000,2019-03-16 05:31:58.860,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993773,7549794,5144.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,PEETZ WEST,DENVER JULESBURG,
993772,7549747,5494.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993771,7549739,6360.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993770,7549724,5274.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993769,7549696,7735.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,GREAT PLAINS,DENVER JULESBURG,
993768,7549695,7704.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,GREAT PLAINS,DENVER JULESBURG,
993767,6370459,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
993766,7549560,6050.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993765,7549536,4583.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993764,7549517,5847.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993763,7549412,2706.0,,2018-11-29 05:24:50.000,2019-02-28 07:25:20.333,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,SAND WASH HORIZONTAL NIOBRARA,GREEN RIVER,
993762,7549387,7965.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,MONTEZUMA,,NAM,US,CO,MONTEZUMA,MCELMO,PARADOX,
993761,7549345,5520.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993760,7549328,5510.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993759,7549285,7654.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993758,7549219,5000.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,PEETZ WEST,DENVER JULESBURG,
993757,7549173,4786.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993756,7549162,6017.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993755,7549060,7286.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993754,6372364,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
993753,7538323,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
993752,6372269,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
993751,7548696,7056.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993750,7548683,5579.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993749,6372385,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
993748,7548561,4924.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,PEETZ WEST,DENVER JULESBURG,
993747,6374452,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,MORGAN,,NAM,US,CO,MORGAN,ADENA,DENVER JULESBURG,
993746,7548453,5450.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993745,6370342,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
993744,7548156,7003.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993743,7548146,7169.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993742,7548133,7072.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993741,6374383,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993740,7548010,7282.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993739,7547950,5931.0,,2018-11-29 05:24:50.000,2019-03-16 05:31:58.860,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993738,7547869,5679.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LINCOLN,,NAM,US,CO,LINCOLN,WILDCAT,DENVER JULESBURG,
993466,7535222,5918.0,,2018-11-29 05:24:50.000,2019-03-14 05:57:53.840,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993465,6372290,6.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
993464,7535153,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
993463,7535120,5558.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993462,7535063,5574.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993461,7534987,5290.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,PICEANCE HORIZONTAL MANCOS,PICEANCE,
993460,6374310,0.0,,2018-11-29 05:24:50.000,2019-04-14 07:52:30.967,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993459,6374244,0.0,,2018-11-29 05:24:50.000,2019-03-02 09:29:48.883,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993458,7534892,5570.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993457,7534890,6337.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993456,7534822,6208.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993455,7534748,4543.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,LOGAN,,NAM,US,CO,LOGAN,PEETZ WEST,DENVER JULESBURG,
993454,7534727,6494.0,,2018-11-29 05:24:50.000,2019-07-25 03:56:32.477,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993453,7534509,6007.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993452,7534444,2746.0,,2018-11-29 05:24:50.000,2019-03-15 04:24:26.943,,NAM,US,CO,MOFFAT,,NAM,US,CO,MOFFAT,SAND WASH HORIZONTAL NIOBRARA,GREEN RIVER,
993451,6370307,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
993450,7534249,5615.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993449,7534215,6201.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993448,7534172,3308.0,,2018-11-29 05:24:50.000,2019-03-15 04:24:26.943,,NAM,US,CO,PHILLIPS,,NAM,US,CO,PHILLIPS,UNNAMED,DENVER JULESBURG,
993447,7534066,5030.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,KIOWA,,NAM,US,CO,KIOWA,QUIVER,LAS ANIMAS ARCH,
993446,6374238,0.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993445,6372335,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
993444,6374317,0.0,,2018-11-29 05:24:50.000,2019-04-14 07:52:30.967,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993443,7533777,5860.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993442,6374231,0.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,LARIMER,,NAM,US,CO,LARIMER,FORT COLLINS,DENVER JULESBURG,
993441,7533589,5640.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,PICEANCE CREEK,PICEANCE,
993440,7533535,6280.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993439,6374237,0.0,,2018-11-29 05:24:50.000,2019-03-02 09:29:48.883,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993438,6372266,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,GRAND VALLEY,PICEANCE,
993437,7533371,5722.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993436,7533355,5600.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993435,7533297,7041.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993434,7533238,4783.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993433,7533152,6151.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,WATTENBERG,DENVER JULESBURG,
993432,7533111,6441.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993431,7533084,7479.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ BASIN INJECTION,DENVER JULESBURG,
993430,7532999,5810.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993429,7532968,5420.0,,2018-11-29 05:24:50.000,2018-11-29 05:24:50.000,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993428,7532963,4810.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,FREMONT,,NAM,US,CO,FREMONT,FLORENCE-CANON CITY,DENVER JULESBURG,
993427,7532884,4825.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993426,7532812,4825.0,,2018-11-29 05:24:50.000,2019-05-02 04:36:03.550,,NAM,US,CO,WELD,,NAM,US,CO,WELD,DJ HORIZONTAL NIOBRARA,DENVER JULESBURG,
993425,6374250,0.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993424,6374251,0.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993423,7532784,2592.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,PARACHUTE,PICEANCE,
993422,7532699,5486.0,,2018-11-29 05:24:50.000,2019-01-17 06:15:12.173,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993421,6374337,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993420,6374252,0.0,,2018-11-29 05:24:50.000,2019-04-05 06:37:00.317,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993419,7532491,7160.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,WELD,,NAM,US,CO,WELD,HAMBERT,DENVER JULESBURG,
993418,7532476,0.0,,2018-11-29 05:24:50.000,2019-03-02 09:29:48.883,,NAM,US,CO,MESA,,NAM,US,CO,MESA,GRAND VALLEY,PICEANCE,
993417,6374402,0.0,,2018-11-29 05:24:50.000,2019-02-28 07:25:20.333,,NAM,US,CO,MESA,,NAM,US,CO,MESA,PICEANCE HORIZONTAL NIOBRARA,PICEANCE,
993416,6374384,0.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,LAS ANIMAS,,NAM,US,CO,LAS ANIMAS,PURGATOIRE RIVER,RATON,
993415,7532391,7218.0,,2018-11-29 05:24:50.000,2019-03-14 05:57:53.840,,NAM,US,CO,ARAPAHOE,,NAM,US,CO,ARAPAHOE,PEACE PIPE,DENVER JULESBURG,
993414,7532324,5603.0,,2018-11-29 05:24:50.000,2019-06-05 04:03:06.393,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993413,7532242,6100.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993412,7532231,5998.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,RIO BLANCO,,NAM,US,CO,RIO BLANCO,RANGELY,PICEANCE,
993411,6372374,0.0,,2018-11-29 05:24:50.000,2019-04-18 04:22:31.880,,NAM,US,CO,GARFIELD,,NAM,US,CO,GARFIELD,MAMM CREEK,PICEANCE,
